2026-02-25 18:41:31,986 | INFO | transform | TRANSFORM: Total readings Transformed: 1
2026-02-25 18:41:31,987 | INFO | transform | TRANSFORM: Created DataFrame with shape: (1, 12)
2026-02-25 18:41:31,988 | INFO | transform | TRANSFORM: Dimension DataFrame dim_station
2026-02-25 18:41:31,991 | INFO | transform | TRANSFORM: dim_station transformed 
2026-02-25 18:41:31,991 | INFO | transform | TRANSFORM: Dimension DataFrame dim_measure
2026-02-25 18:41:31,992 | INFO | transform | TRANSFORM: dim_measure transformed 
2026-02-25 18:41:31,992 | INFO | transform | TRANSFORM: Fact DataFrame
2026-02-25 18:41:31,999 | INFO | transform | TRANSFORM: Fact_df transformed 
2026-02-25 18:41:51,283 | INFO | transform | TRANSFORM: Total measures found: 1
2026-02-25 18:41:51,284 | INFO | transform | TRANSFORM: Fetching readings for: DISSOLVED OXYGEN (mg/l)
2026-02-25 18:41:51,284 | WARNING | transform | TRANSFORM: Incorrect timestamp format: 2024-01-01T10:00:00Z. Setting to None.
2026-02-25 18:41:51,284 | INFO | transform |   -> Transformed 1 readings for DISSOLVED OXYGEN (mg/l)
2026-02-25 18:41:51,284 | INFO | transform | TRANSFORM: Total readings Transformed: 1
2026-02-25 18:41:51,285 | INFO | transform | TRANSFORM: Created DataFrame with shape: (1, 12)
2026-02-25 18:41:51,285 | INFO | transform | TRANSFORM: Dimension DataFrame dim_station
2026-02-25 18:41:51,289 | INFO | transform | TRANSFORM: dim_station transformed 
2026-02-25 18:41:51,289 | INFO | transform | TRANSFORM: Dimension DataFrame dim_measure
2026-02-25 18:41:51,290 | INFO | transform | TRANSFORM: dim_measure transformed 
2026-02-25 18:41:51,290 | INFO | transform | TRANSFORM: Fact DataFrame
2026-02-25 18:41:51,296 | INFO | transform | TRANSFORM: Fact_df transformed 
2026-02-25 18:42:37,826 | INFO | transform | TRANSFORM: Total measures found: 1
2026-02-25 18:42:37,826 | INFO | transform | TRANSFORM: Fetching readings for: DISSOLVED OXYGEN (mg/l)
2026-02-25 18:42:37,826 | WARNING | transform | TRANSFORM: Incorrect timestamp format: 2024-01-01T10:00:00Z. Setting to None.
2026-02-25 18:42:37,826 | INFO | transform |   -> Transformed 1 readings for DISSOLVED OXYGEN (mg/l)
2026-02-25 18:42:37,826 | INFO | transform | TRANSFORM: Total readings Transformed: 1
2026-02-25 18:42:37,828 | INFO | transform | TRANSFORM: Created DataFrame with shape: (1, 12)
2026-02-25 18:42:37,828 | INFO | transform | TRANSFORM: Dimension DataFrame dim_station
2026-02-25 18:42:37,831 | INFO | transform | TRANSFORM: dim_station transformed 
2026-02-25 18:42:37,831 | INFO | transform | TRANSFORM: Dimension DataFrame dim_measure
2026-02-25 18:42:37,832 | INFO | transform | TRANSFORM: dim_measure transformed 
2026-02-25 18:42:37,832 | INFO | transform | TRANSFORM: Fact DataFrame
2026-02-25 18:42:37,837 | INFO | transform | TRANSFORM: Fact_df transformed 
2026-02-25 19:01:00,474 | INFO | transform | TRANSFORM: Total measures found: 1
2026-02-25 19:01:00,474 | INFO | transform | TRANSFORM: Fetching readings for: DISSOLVED OXYGEN (mg/l)
2026-02-25 19:01:00,474 | WARNING | transform | TRANSFORM: Incorrect timestamp format: 2024-01-01T10:00:00Z. Setting to None.
2026-02-25 19:01:00,474 | INFO | transform |   -> Transformed 1 readings for DISSOLVED OXYGEN (mg/l)
2026-02-25 19:01:00,474 | INFO | transform | TRANSFORM: Total readings Transformed: 1
2026-02-25 19:01:00,474 | INFO | transform | TRANSFORM: Created DataFrame with shape: (1, 12)
2026-02-25 19:01:00,474 | INFO | transform | TRANSFORM: Dimension DataFrame dim_station
2026-02-25 19:01:00,474 | INFO | transform | TRANSFORM: dim_station transformed 
2026-02-25 19:01:00,474 | INFO | transform | TRANSFORM: Dimension DataFrame dim_measure
2026-02-25 19:01:00,474 | INFO | transform | TRANSFORM: dim_measure transformed 
2026-02-25 19:01:00,474 | INFO | transform | TRANSFORM: Fact DataFrame
2026-02-25 19:01:00,492 | INFO | transform | TRANSFORM: Fact_df transformed 
2026-02-25 19:05:33,908 | INFO | transform | TRANSFORM: Total measures found: 1
2026-02-25 19:05:33,908 | INFO | transform | TRANSFORM: Fetching readings for: DISSOLVED OXYGEN (mg/l)
2026-02-25 19:05:33,908 | WARNING | transform | TRANSFORM: Incorrect timestamp format: 2024-01-01T10:00:00Z. Setting to None.
2026-02-25 19:05:33,908 | INFO | transform |   -> Transformed 1 readings for DISSOLVED OXYGEN (mg/l)
2026-02-25 19:05:33,908 | INFO | transform | TRANSFORM: Total readings Transformed: 1
2026-02-25 19:05:33,909 | INFO | transform | TRANSFORM: Created DataFrame with shape: (1, 12)
2026-02-25 19:05:33,909 | INFO | transform | TRANSFORM: Dimension DataFrame dim_station
2026-02-25 19:05:33,912 | INFO | transform | TRANSFORM: dim_station transformed 
2026-02-25 19:05:33,912 | INFO | transform | TRANSFORM: Dimension DataFrame dim_measure
2026-02-25 19:05:33,914 | INFO | transform | TRANSFORM: dim_measure transformed 
2026-02-25 19:05:33,914 | INFO | transform | TRANSFORM: Fact DataFrame
2026-02-25 19:05:33,919 | INFO | transform | TRANSFORM: Fact_df transformed 
2026-02-25 19:07:12,644 | INFO | transform | TRANSFORM: Total measures found: 1
